"NPI","Provider Other Organization Name","Provider Other Organization Name Type Code"
"1538703608","St. Christopher's Pediatric Associates Neurology - Jenkintown","3"
"1548804909","St. Christopher's Pediatric Associates Neurology - Sewell","3"
"1548804966","St. Christopher's Pediatric Associates Immunology PCP- E. Erie Avenue","3"
"1548850092","St Christophers Pediatric Associates Speech Therapy E Erie Avenue","3"
"1548850092","St. Christopher's Pediatric Associates Speech Therapy Jenkintown","3"
"1548867476","St. Christopher's Pediatric Associates Special Needs - Dietitians","3"
"1568006070","St. Christopher's Pediatric Associates Oncology - E. Erie Avenue","3"
"1568006799","St. Christopher's Pediatric Associates Ophthalmology - Sewell","3"
"1568006963","St. Christopher's Pediatric Associates Plastic Surgery - E. Erie Ave","3"
"1568572774","MEDICINE SHOPPE #0751","3"
"1568574911","Medicine Shoppe #1938","3"
"1568587087","LEON MEDICAL CENTERS","3"
"1578107926","ST. CHRISTOPHER'S PEDIATRIC ASSOCIATES NEUROLOGY - E. ERIE AVENUE","3"
"1598068793","Springfield Clinic Jacksonville Rural Health","3"
"1598635401","JHU - 5501 HOPKINS BAYVIEW CIRCLE LVL 2 - PROVIDER TYPE: 20-PHYSICIAN","3"
"1609171578","Palliative Medicine West Reading 5th Ave Tower Health Medical Group","3"
"1619553021","Bridgeport Hospital Milford Campus IP","3"
"1629102587","LEON MEDICAL CENTERS","3"
"1679063580","Atlanta Recovery Place","3"
"1700646486","Grace Integrated Elmhurst","3"
"1780805549","Dallas Metrocare Services","3"
"1790575447","True North Transportation","3"
"1790575447","Truenorth Medical Equipment and Supply","3"
"1790575447","True North Nursing LLC","4"
"1811097504","US Med LLC","3"
"1821116716","LEON MEDICAL CENTERS","3"
"1821207622","Hillsboro Rural Health","5"
"1902690282","Laccura Medical Spa","3"
"1942272414","Athens Dialysis","3"
"1962126490","Springfield Clinic Peoria RCC","3"
"1972676971","School of Dentistry","3"
"1073384517","Atlantic Home care, llc","3"
"1073886065","Baptist Heart Specialists","3"
"1104504158","Safe Haven Homecare Services LLC","3"
"1124063342","BUCKNER NEIGHBORHOOD PHARMACY","3"
"1184333569","Everluck Pharmacy Inc.","3"
"1275403115","Willow Woods Rehabilitation and Nursing","3"
"1306346481","Caterpillar Counseling","3"
"1316817257","Endear Care Nursing and Rehabilitation of Pensacola","3"
"1326349986","Mid Coast Medical Center - Central","3"
"1326349986","MID COAST MEDICAL CENTER - CENTRAL","4"
"1336940741","Karan Turnquist","3"
"1366312290","South Lincoln EMS","3"
"1417827346","JHU-BOULTON ST-PROVIDER TYPE: 20-PHYSICIAN","3"
"1427928373","JHU -6565 N CHARLES ST STE 315-PROVIDER TYPE: 20-PHYSICIAN","3"
"1447052683","Beyond Basic Care Home Health Agency","3"
"1467322305","Magnolia House Mind & Wellness","3"
"1487839783","New Iberia Maternal Child Clinic","3"
"1558163980","Ashland City Clinic","3"
"1558163980","Circle of Life Obstetrics and Family Care, PLLC","4"
"1568286656","Circle of Life Obstetrics and Family Care, PLLC","4"
"1619272663","Neurosurgery West Reading Tower Health Medical Group","3"
"1619511078","St. Christopher's Pediatric Associates Orthopedics - Sewell","3"
"1619678752","Phoenixville Hospital Gynecologic Oncology","3"
"1619691961","Geriatrics West Reading Tower Health Medical Group","3"
"1619974581","Circle of Life Obstetrics and Family Care, PLLC","4"
"1619974581","John P Martin MD and Catherine S Martin DO","5"
"1629456710","Gynecology - Tower Health Medical Group","3"
"1629456710","Gynecology West Reading Tower Health Medical Group","3"
"1629612023","St. Christopher's Pediatric Associates Cardiology - Newtown Yardley","3"
"1629612023","St. Christopher's Pediatric Associates Cardiology - Yardley","3"
"1629696943","Reading Hospital Neonatology Clinic","3"
"1649140583","Mount Washington Care Center","3"
"1700756632","FYZICAL Therapy & Balance Centers","3"
"1700756632","FYZICAL Therapy & Balance Centers - McKinney Lake Forest","5"
"1730212390","PM Pediatrics of Mamaroneck","3"
"1730906710","Circle of Life Obstetrics and Family Care, PLLC","4"
"1760351282","Highview ABA","3"
"1801766738","ERA ABA","3"
"1851907828","Total Spine & Orthopedics","3"
"1912877846","JHU - 10753 FALLS RD STE 145 PROVIDER TYPE: 20","3"
"1932077609","Notting Hill Wellness","3"
"1982601944","Allen Parish Hospital","3"
"1013089895","Division of Public Health","5"
"1043005689","Novant Health Imaging Mallard Creek","3"
"1063589141","Kenmar Residential Services","3"
"1073483939","HUNTINGTON PARK PHARMACY","3"
"1144015777","Novant Health Imaging Laurinburg","3"
"1154116796","Novant Health Imaging Randolph","3"
"1164018610","Amana RX","3"
"1184419707","Novant Health Imaging Sun City","3"
"1184445231","Calvary Medical Clinic","3"
"1184445231","Dayton Family Medical Clinic","3"
"1205252228","South County","5"
"1235924846","Novant Health Imaging Conlan Circle","3"
"1265304968","Boone Reeves Orthodontics","3"
"1285792572","Kenmar Residential Services","3"
"1336217751","Kenmar Residential Services","3"
"1366215147","The Physioroom","3"
"1376803601","Beautiful You","3"
"1417024548","Kenmar Residential Services","3"
"1427799113","Merve Care LLC","5"
"1427833383","Detroit Mercy Eye Institute","3"
"1437029303","Wrigleyville Therapeutic Massage","3"
"1437640364","ILC Services","3"
"1447700091","My Love of Care","3"
"1487721536","Kenmar Residential Services","3"
"1508815358","HarmonyCares Medical Group","3"
"1558714329","First Choice Primary Care, Inc. At Daybreak","3"
"1639053507","FCPC LH Williams Elementary SBHC","3"
"1639474125","Urology - Tower Health Medical Group","3"
"1639474125","Urology West Reading Tower Health Medical Group","3"
"1639713076","ST. CHRISTOPHER'S PEDIATRIC ASSOCIATES NEONATOLOGY - E. ERIE AVENUE","3"
"1639876055","Reading Hospital Endocrinology & Diabetes Center Wyomissing","3"
"1649794421","Pottstown Hospital","3"
"1659916138","St. Christophers Pediatric Associates Rheumatology - Sewell","3"
"1679510499","HarmonyCares Medical Group","3"
"1699842831","Kenmar Residential Services","3"
"1700431392","Assistive Hospice and Palliative Care","3"
"1700756665","JHU-6565 N CHARLES ST STE 313 - PROVIDER TYPE: 20-PHYSICIAN","3"
"1700953916","Kenmar Residential Services","3"
"1720022379","Comanche County Memorial Hospital","3"
"1720022379","Memorial Health","3"
"1720155880","Kenmar Residential Services","3"
"1730493636","Option Care","3"
"1750459517","Kenmar Residential Services","3"
"1801494992","Option Care","3"
"1851469290","Kenmar Residential Services","3"
"1871714634","Dallas Metrocare Services","3"
"1912075318","Kenmar Residential Services","3"
"1922878933","Georges simple solutions INC","4"
"1952271827","PDS Medical Group Crocker Ranch","3"
"1962162560","Peaceful Bridge Hospice","3"
"1962230870","HarmonyCares Health Services","3"
"1962230870","HarmonyCares Medical Associates (PHA)","3"
"1962514851","FMC DIALYSIS SERVICES OF MEYERLAND","3"
"1982203147","Nutmeg/LTC Pharmacy","3"
"1982588448","RKM at Albany Middle School","3"
"1992304729","Cottages at Riverside","3"
"1992346647","Norax Addiction and Psychiatric Services","3"
"1992346647","Norax eCare","3"
"1023185246","Kenmar Residential Services","3"
"1033947650","Cadence Recovery LLC","4"
"1093685968","Executive Home Care of Northeast Dallas and Flower Mound Texas","3"
"1114897089","TULSA 2 VA CLINIC","5"
"1154364719","MEMORIAL HEALTH","3"
"1154364719","The Rehabilitation Center","3"
"1194563908","Cadence Recovery LLC","4"
"1225100092","Bureau of Oral Health and Dental Services","3"
"1225100092","Special Dental","5"
"1235841412","Diabet-eez of Shelby","3"
"1255130704","Seton Medical Group - Mobile Clinic","3"
"1275663163","Bally Community Ambulance","5"
"1275687428","MCALLEN NORTH IMAGING","3"
"1285068148","Davis Medical Equipment","3"
"1295605178","San Mateo Medical Center","3"
"1295819050","Gentiva","3"
"1295819050","Gentiva X","3"
"1316019185","Bureau of Oral Health and Dental Services","3"
"1316019185","Georgetown Dental","5"
"1396504098","Tressi Albee, MA, LPC","3"
"1396504098","Tressi Loria, MA, LPC","3"
"1447595368","Westerly Hospital","3"
"1467250019","McCarr Drug PLLC","4"
"1497239560","Sarpy Chiropractic Millard","3"
"1518181171","Contra Costa County Health Services","5"
"1518837491","Ithaca Pharmacy","3"
"1548139389","The Dental Haven","3"
"1558231423","PDS Medical Group Marketplace","3"
"1598832644","Kenmar Residential Services","3"
"1619755998","Patriot Vita Care","3"
"1619772282","Toni Principe LICSW","3"
"1629843875","Scylexlab","3"
"1659194116","Epic Brain Centers","3"
"1659248821","Wilder Academy of Virtual Education","5"
"1669342549","Ashe County EMS","3"
"1720787245","Heartland Hospice (Shawnee)","3"
"1760209225","Rehabilitation Unit","5"
"1780756551","Bureau of Oral Health and Dental Services","3"
"1780756551","Seaford Dental","5"
"1790280758","Amber Dental","3"
"1811643778","GHMD","3"
"1821498031","StarFire Counsulting","3"
"1841842457","Pacifica Senior Living Sunrise","3"
"1841842457","Springtree Senior Living","3"
"1891376810","Bridgeport Hospital Milford Campus OP","3"
"1891492120","Axline Pharmacy (10)","3"
"1891848776","MidOhio PainCare","3"
"1912606435","Heartland Hospice (McAlester)","3"
"1922285352","PINNACLE MEDICAL SOLUTIONS LLC","3"
"1932146594","Ophthalmic Consultants of Boston","3"
"1942944988","Attuned Psychiatry","3"
"1942944988","Full Steam Ahead Mental Health Services LLC","4"
"1952591984","Ashe County Department of Social Services","3"
"1952591984","Ashe County EMS","3"
"1972473858","AxessPointe Community Health Center Inc","3"
"1972473858","AxessPointe Pharmacy - Ravenna","5"
"1982461364","Progressive Family Health & Internal Medicine","3"
"1982803748","FRESENIUS MEDICAL CARE FALFURRIAS","3"
"1033213269","Cape Cod Eye Surgery & Laser Center","3"
"1073530879","Lawrence and Memorial Hospital","3"
"1104626597","WHHC","3"
"1124116264","Boston Eye Surgery & Laser Center","3"
"1134293814","Plymouth Laser & Surgical Center","3"
"1164038485","Quinn's Pharmacy Newton","3"
"1174202394","ARC Physical Therapy & Wellness LLC","3"
"1255020764","Weaving Clarity","3"
"1275036972","Zen Attitude Acupuncture","3"
"1275036972","Zen Attitude Wellness","3"
"1316936990","University Medical Center of EL Paso","3"
"1336520352","Three Little Birds Counseling and Wellness Center","3"
"1346110244","EVOLVE 360 MENTAL HEALTH AND WELLNESS","3"
"1346110244","EVOLVE 360 WELLNESS","3"
"1346849171","Cottages at Palm Springs","3"
"1346887833","Queen Mary Pharmacy","3"
"1346887833","SOUTHERN BLVD PHARMACY","3"
"1376413179","Medical Supply Surplus","3"
"1407690530","Serenity Mental Health Specialists LLC","3"
"1427092279","SPINALCARE SURGICENTER","3"
"1437374428","Ophthalmic Consultants of Boston","3"
"1447019245","Affirming Hearts Counseling PLLC","5"
"1457878829","Dillon Farrar Chiropractic","3"
"1528431186","Hawaii Natural Medicine","3"
"1528431186","Sustainable Healthcare Solutions","4"
"1609665777","Axline Pharmacy (11)","3"
"1619416492","Millenia Rx","3"
"1619522612","Guilbeau's Thrifty Way Pharmacy","3"
"1639215502","Boston Eye Surgery & Laser Center","3"
"1700092459","Lawrence and Memorial Hospital","3"
"1710439559","Fred Finch Youth Center CARES","3"
"1710439559","Fred Finch Youth Center CARES-Main Office","5"
"1881355329","Axline Pharmacy (09)","3"
"1922012913","Guilbeau's Thrifty Way Pharmacy","3"
"1922814730","Park Pharmacy #2","3"
"1093538993","PEAKFORM CHIROPRACTIC & REHAB LLC","3"
"1114808466","LDMAX HEALTH PLLC","3"
"1144225426","DESERT TRAUMA SURGEONS, INC","3"
"1194857300","Morrison Medical Specialties","3"
"1497328397","SAGE DENTAL OF NEWNAN","3"
"1598476798","Grace Care","3"
"1619847449","1st Daisy Days Adult Family Home","5"
"1639052855","BrightSteps Transit LLC","3"
"1679140677","Glacier Point Prosthetics","3"
"1710416466","Sage Dental of Midtown Atlanta","3"
"1861533481","CTA Pathology","3"
"1952179434","Seniors Helping Seniors of Gahanna","3"
"1972373512","Empowerment Path","4"
"1114540374","ALHAMBRA KIDNEY CARE","3"
"1124274501","810 MS Specialty Center","3"
"1124274501","Exercise Care and Orthopedics","3"
"1255047114","Alpha Case Management Solutions","3"
"1326645698","Munson Healthcare Neurology - Traverse City","3"
"1346982790","Munson Healthcare Rheumatology","3"
"1376429274","RKM at Live Oak Middle","3"
"1407409816","WellSpan Anesthesiology","3"
"1467158923","WellSpan Virtual On Demand Care","3"
"1467504324","FIRST CHOICE PHARMACY BARBOSA","3"
"1467504324","FIRST PHARMACY #4","3"
"1518759505","Empower and Restore Speech and Swallowing Therapy","3"
"1518837368","VICTORY PHARMACY","3"
"1538413471","Visual Health Doctors of Optometry","3"
"1548847932","Forward Together Counseling","3"
"1609503192","Revive Wellness","3"
"1609503192","Revive Wellness Inc","3"
"1629748827","Harrison County Hospital Group","3"
"1639048853","High Point Counseling BH","3"
"1659241495","Sorrento Compounding Pharmacy","3"
"1790655546","foundations","3"
"1821965922","Nash Behavioral Health","3"
"1942685045","Munson Neurosurgery","3"
"1992569388","Eleanor Slater Hospital","3"
"1992569388","Rhode Island State Psychiatric Hospital","3"
"1003825738","Coteau des Prairies Health Care System","3"
"1003825738","Coteau des Prairies Hospital Home Care","3"
"1063403228","Good Samaritan - Decatur County","3"
"1063403228","Good Samaritan Society - Decatur County","3"
"1093685869","Vital Care of Toms River","3"
"1194031369","Children's Medical Group","3"
"1225684731","Williamson Health & Wellness Center-Mingo Central High School","3"
"1245100015","Nice Transportation Services","3"
"1356211122","Sanera Care","3"
"1396095428","Tift Regional Anesthesia","3"
"1457522393","MIRACLE EAR","3"
"1528937778","JERSEY SHORE PODIATRIC ASSOCIATES","3"
"1528938388","Linn County LFTS","3"
"1598635351","JHU-4924 CAMPBELL BLVD-PROVIDER TYPE: 20-PHYSICIAN","3"
"1609667013","Alyzion Psychiatry","3"
"1669126009","Confident Hope","3"
"1689565285","Twenty First Century Pediatrics PLLC","3"
"1790655561","JHU-501 W 7TH ST FL 1-PROVIDERTYPE: 20-PHYSICIAN","3"
"1821551920","UNC Urgent Care at Garner","3"
"1821963117","Sunny Day Smiles Dentistry & Orthodontics","3"
"1841811353","Holden Audiology Center","3"
"1851336432","Saguaro Family Practice","3"
"1851336432","John C Lincoln LLC","4"
"1952009102","Primary Health Partners","3"
"1952587727","Wellspan Radiology and Radiation Oncology","3"
"1962371112","JERSEY SHORE PODIATRIC ASSOCIATES","3"
"1033146253","Memorial Hospice of Seminole","3"
"1063382844","JHU-5200 EASTERN AVENUE 2ND FLOOR- PROVIDER TYPE: 20-PHYSICIAN","3"
"1134861040","P4P Behavior Healthcare","3"
"1174493969","Cypress Dental of Ormond Beach","3"
"1174617583","Medicap Pharmacy","3"
"1255399663","Medicap Pharmacy","3"
"1346051554","Right At Home","3"
"1376413153","Sinai Hospital of Baltimore, Inc./The Family Tree","5"
"1407233612","Dr. W.A. Hendricks, General, Endoscopic","3"
"1407233612","Wayne General Surgery Clinic","3"
"1427618461","Seminole Community Pharmacy","3"
"1427949197","Attain BH Toledo LLC","3"
"1467879569","Seminole Family Medical Clinic","3"
"1497862551","Ascension at Home","3"
"1497862551","Compassus Home Health","3"
"1518859552","Evergreen Care home I","5"
"1518859552","Evergreen Carehome II","5"
"1548281595","BERTS PHARMACY","3"
"1558350751","Memorial Health Care Center","3"
"1578058467","Moca Express Pharmacy","5"
"1619084332","Memorial Hospital Home Health Care","3"
"1619454162","Choice Hospice","3"
"1649164013","MGMT Solutions Co","3"
"1649324278","Conviva Care Center","3"
"1649697749","Memorial Hospital Clinic West","3"
"1669190864","Inner Peace Psychiatric Services","3"
"1689618191","Memorial Hospital Home Health Care","3"
"1720958507","JHU-5200 EASTERN AVENUE-PROVIDERTYPE: 20-PHYSICIAN","3"
"1790457091","BRIGID HEALTHCARE","5"
"1790457091","Brigid Health","5"
"1821025990","Memorial Hospital","3"
"1831859966","Cornerstone Caregiving","3"
"1861085839","A Ministering Home Care Services","3"
"1891665683","Method Wellness","3"
"1891665683","Softwave Regeneration of Arkansas","3"
"1902893225","Conviva Care Center","3"
"1952577686","Stephan Kasimian MD, Inc.","4"
"1114088879","LENSCRAFTERS #041","3"
"1114897808","JHU - 10803 FALLS RD - PROVIDER TYPE: 21","3"
"1124998828","JHU - 10803 FALLS RD STE 3100 - PROVIDER TYPE: 12","3"
"1134099823","JHU - 10803 FALLS RD STE 1500 - PROVIDER TYPE: 20","3"
"1144051244","SDAIHC Mobile Unit 3","3"
"1144051244","San Diego Community Health Center","3"
"1154291847","Danielle Hansen","3"
"1154291847","Danielle Hansen, LCSW","3"
"1225652779","RGV Urgent Care Clinic McAllen LLC","3"
"1225908015","JHU - 10803 FALLS RD - PROVIDER TYPE: 19","3"
"1255587879","General laparoscopic and Bariatric surgery","3"
"1306280177","Commonwealth Pain and Spine","3"
"1336320738","Concentra Urgent Care","3"
"1346528759","Copper Mountain Clinic","3"
"1356147599","The GRAND HHS","3"
"1396850285","DOWNEY DRUG","3"
"1497625289","Randria Murdock","3"
"1518064369","BRAGG CLARK HC PHCY","3"
"1669173712","Innate's Touch Chiropractic","3"
"1669425187","PET Imaging of Tulsa","3"
"1679871784","Good Neighbor Outpatient Services, Inc.","3"
"1699645382","JHU - 10803 FALLS RD STE 2300 - PROVIDER TYPE: 20","3"
"1700756491","JHU-5215 LOUGHBORO RD NW STE 210-PROVIDER TYPE: 20-PHYSICIAN","3"
"1700959905","Southeast Rehabilitation Hospital","3"
"1720958416","JHU - 10803 FALLS RD STE 2500 - PROVIDER TYPE: 20","3"
"1740150432","JHU - 10803 FALLS RD - PROVIDER TYPE: 20","3"
"1760352553","Intentional Healing","3"
"1821968512","West San Jose Modern Dentistry","3"
"1841160983","St Therese Adult Care Home","3"
"1851576888","Family Health Center RHC","3"
"1851981195","The Denture Place","3"
"1881564672","Fastest Labs","3"
"1922978618","JHU-5215 LOUGHBORO RD NW STE 140-PROVIDER TYPE: 20-PHYSICIAN","3"
"1962372755","JHU-5215 LOUGHBORO RD NW STE 150-PROVIDER TYPE: 20-PHYSICIAN","3"
"1023658895","Integrated Complementary Healthcare Specialists","3"
"1083358873","Creative Conversations Counseling and Consulting pllc","4"
"1144841602","Allcare Home Health Agency LLC","3"
"1184594889","Empowering Health and Wellness","5"
"1215807920","AdaptHealth","3"
"1235003815","EPIC HEALTH PBC","3"
"1265034748","Remarkable Hospice","3"
"1285438457","Purewell Pharmacy","3"
"1306317961","Wound Healing Care Specialists California","3"
"1366312076","AdaptHealth","3"
"1457221160","JHU - 10753 FALLS RD STE 245 - PROVIDER TYPE: 20","3"
"1477254464","Hemisphere","3"
"1518837228","River Run Dental","3"
"1518854017","Lotus Light Counseling","3"
"1578971214","Outreach Health Services of NC, LLC","4"
"1588870935","Contra Costa County Health Services AODS","5"
"1629226428","Azura Vascular Care Union","3"
"1699645309","AdaptHealth","3"
"1699656918","OPTIMUM HOMEHEALTH & HOSPICE GROUP","3"
"1740150457","Orozco Orthopaedics","3"
"1740150457","Redefine Healthcare","3"
"1740513662","ImageDx LLC","3"
"1740513662","Rapidx","3"
"1760352470","Aspirus Wisconsin Rapids Hospital","3"
"1760802532","Remarkable Hospice","3"
"1851896146","SSM Health Express Clinic","3"
"1871463588","JHU - 10753 FALLS RD STE 115 - PROVIDER TYPE 20","3"
"1902420177","MD PCP","3"
"1922978642","AdaptHealth","3"
"1942170659","JHU - 10710 CHARTER DRIVE STE 310 - PROVIDER TYPE: 20","3"
"1962372672","JHU-5215 LOUGHBORO RD NW STE 420-PROVIDER TYPE: 20 -PHYSICIAN","3"
"1023901485","Wound Healing Care Specialists Texas","3"
"1063382786","JHU - 10753 FALLS RD STE 305 PROVIDER TYPE: 20","3"
"1134099864","JHU-5300 ALPHA COMMONS DR PROVIDER TYPE:20-PHYSICIAN","3"
"1154291888","JHU - 10753 FALLS RD STE 325 - PROVIDER TYPE: 20","3"
"1215976436","Amedisys Hospice","3"
"1235009960","The Willow Treatment and Recovery Center Pittsboro","5"
"1245995513","Lifespan Healthcare, LLC","4"
"1336483742","Focus Mental Health Solutions","3"
"1366282964","First Light Home Care-Mission Viejo","3"
"1447143805","Wound Healing Care Specialists Missouri","3"
"1457044794","WellSpan Virtual Primary Care","3"
"1578308581","Pivotal Moments Xtra Miles","3"
"1649140369","Wholesome Elderly On Eastern 1","3"
"1770452955","Avail Services","3"
"1801766522","AdaptHealth","3"
"1811867534","Day Haven Adult Day Services","3"
"1831069566","JHU - 10755 FALLS RD STE 310 - PROVIDER TYPE: 20","3"
"1891522124","Wound Healing Care Specialists Colorado","3"
"1952280273","Wound Healing Care Specialists Washington","3"
"1972473692","Wholesome Elderly On Eastern 2","3"
"1982574604","The Willow Treatment and Recovery Center Indianapolis","5"
"1003902917","San Diego Community Health Center","3"
"1063467801","Amedisys Home Health Care","3"
"1083669873","Amedisys Home Health","3"
"1164392890","Journey Inward Therapy","3"
"1174856041","Gateway Homecare services inc","3"
"1396783395","Signature Healthcare at Home","3"
"1497647309","FHR","5"
"1720853260","Artistic Care Services","3"
"1780311548","Desert Vein & Vascular Institute ASC LLC","4"
"1821415142","Empire Vein Specialists","3"
"1831143908","Amedisys Home Health Care","3"
"1992675623","Novant Health Surgical Wellness- Rowan","3"
"1003786757","AdaptHealth","3"
"1033694872","Logan Health Urology","3"
"1043180789","Publix Pharmacy #2057","3"
"1093606675","Texas Family Hospice","3"
"1114897857","Riverside Senior Living","3"
"1124271614","SLEA Therapies","3"
"1154291896","Lakeside Kidney Care, LLC","3"
"1174109268","Dean Psychological & Well-Being Associates","3"
"1194601526","Ignite, A Mindfully Co","5"
"1255210035","Love 2 Ride Transport","3"
"1376071530","Methodist Hospital Atascosa","3"
"1376256354","Methodist Hospital Hill Country","3"
"1457681124","Community-STARs Pediatric Therapy Specialists","3"
"1457681124","STARs","3"
"1518003847","Hillsboro Vision Clinic","3"
"1538955729","JHU - 5255 Loughboro Road -PROVIDER TYPE: 20- Physician","3"
"1548887375","See Me Care Pharmacy","3"
"1548907694","Dami Healthcare Services","3"
"1558150383","WellNest Home Health Care","3"
"1558231290","JHU-5501 HOPKINS BAYVIEW CIR-PROVIDER TYPE: 20-PHYSICIAN","3"
"1558560326","BENZER PHARMACY","3"
"1558560326","Gwinnett Clinic Pharmacy","3"
"1619852308","Prime Wellness","3"
"1679443329","Clear Vision Eyewear LLC","3"
"1710857453","North Oaks Memory Care","3"
"1710857461","Lakeside Memory Care","3"
"1720851132","Milkyways Doula & Lactation Services","3"
"1720851132","Milkyways Lactation Services","3"
"1770477879","Sunshine Care, INC","3"
"1780554436","A plus Mobility","5"
"1801766548","Prairie Heights Memory Care","3"
"1881482248","iOAN Recovery Center, LLC","5"
"1922536275","Insight Counseling Center","3"
"1952271694","Publix Pharmacy #2108","3"
"1952287385","Ignite, a Mindfully Co","5"
"1952290678","Huntington Pharmacy LTC","3"
"1962673202","Logan Health Heart & Lung - Cardiology","3"
"1962673202","Logan Health Heart & Vascular","3"
"1982235263","Bittersweet Encounters","3"
"1013096536","WALGREENS #10466","3"
"1063382729","AdaptHealth","3"
"1174538128","WALGREENS #07383","3"
"1205621018","VNACJ CHC Pharmacy","3"
"1215919899","Centerwell Home Health","3"
"1215919899","Intrepid of Bear Creek, Inc.","4"
"1215942396","WALGREENS #09548","3"
"1265761761","CVS Pharmacy #03270","3"
"1306737580","Evolve OBGYN","3"
"1306851480","WALGREENS #09092","3"
"1376290163","Rio Grande Hospital Inpatient Rehabilitation Center","3"
"1376597997","HCA Healthcare Colleton Hospital","3"
"1376829952","HCA Healthcare Colleton Hospital","3"
"1376876664","Spotsylvania Regional Medical Center","3"
"1386514057","Medprov","3"
"1386681468","HCA Florida Lawnwood Hospital Physical Rehabilitation Center","3"
"1396790200","HCA HealthONE Swedish Hospital","3"
"1407125321","Southern Hill Hospital & Medical Center","3"
"1407801673","HCA Florida Aventura Hospital","3"
"1407861594","WALGREENS #09547","3"
"1407893464","TRISTAR HORIZON MEDICAL CENTER","3"
"1417086596","TRISTAR SKYLINE MEDICAL CENTER","3"
"1417471467","Medical City Weatherford","3"
"1417901406","HCA Florida Fawcett Hospital","3"
"1427095488","FRANKFORT REGIONAL MEDICAL CENTER","3"
"1427934405","Comfort Health Care LLC","3"
"1437102639","Medical City McKinney","3"
"1437103777","GOOD SAMARITAN HOSPITAL","3"
"1437196508","LEWISGALE MEDICAL CENTER","3"
"1437591708","HCA Florida Pasadena Hospital","3"
"1447206438","HCA Florida Memorial Hospital","3"
"1447297536","HCA Houston Healthcare West","3"
"1447299649","Wesley Medical Center","3"
"1447962188","York County Pediatrick Dentistry","3"
"1457306359","SOUTHERN HILLS HOSPITAL & MEDICAL CENTER","3"
"1457640922","SOUTHERN HILLS MEDICAL CENTER","3"
"1457794323","ST MARK'S HOSPITAL BEHAVIORAL HEALTH SERVICES","3"
"1467443952","YoloCares","3"
"1477018893","LewisGale Hospital Pulaski","3"
"1477390953","Planet Healthcare Services LLC","4"
"1477394088","1st Choice Detox Treatment Center","3"
"1477500015","RAPIDES REGIONAL MEDICAL CENTER","3"
"1477590552","HCA Florida Lawnwood Hospital","3"
"1477590552","LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE","3"
"1477592566","HCA HealthONE Aurora Hospital","3"
"1477852515","HCA Florida Mercy Hospital","3"
"1487045100","HCA Florida Putnam Hospital","3"
"1487606596","Medical City Dallas","3"
"1487607669","MOUNTAIN VIEW HOSPITAL","3"
"1497442586","GreenWell Health","3"
"1497702195","TIMPANOGOS REGIONAL HOSPITAL","3"
"1497760573","WALGREENS #07928","3"
"1508265166","Behavioral Health Center at Osceola Regional Medical Center","3"
"1508265166","HCA Florida Osceola Hospital","3"
"1508810573","CORPUS CHRISTI MEDICAL CENTER","3"
"1518911031","HCA Florida St. Petersburg Hospital","3"
"1518911833","Medical City North Hills","3"
"1518913607","PORTSMOUTH REGIONAL HOSPITAL","3"
"1528005600","TERRE HAUTE REGIONAL HOSPITAL","3"
"1528005691","LEWISGALE MEDICAL CENTER","3"
"1528010451","LAKEVIEW HOSPITAL","3"
"1528014669","HCA Florida Palms West Hospital","3"
"1528596889","HCA Houston Healthcare Tomball","3"
"1538100029","LEWISGALE HOSPITAL ALLEGHANY","3"
"1538114434","TRISTAR HENDERSONVILLE MEDICAL CENTER","3"
"1538115696","HCA Florida St. Lucie Hospital","3"
"1568332229","AdaptHealth","3"
"1568796019","Eliada Treatment Center","5"
"1679088389","Reuter Level III","5"
"1689689762","WALGREENS #07601","3"
"1750018073","Glendale West Pharmacy","3"
"1760265136","GUYO HOME CARE","3"
"1770453433","Elevate Integrated Health","3"
"1770598856","WALGREENS #07462","3"
"1861407942","WALGREENS #05838","3"
"1881726099","Children's Heart Center Nevada","3"
"1952834608","COMMUNITY PHARMACY","3"
"1982319778","E-Z MED URGENT CARE AND WEIGHT LOSS INC","4"
"1043002306","Encore Clinical Services - FL LLC","3"
"1053281634","Stockton Medical Clinic","3"
"1144196841","Hopeful Iris Therapy","3"
"1154037190","Outlaw Family Health and Wellness Clinic","3"
"1154037190","Outlaw Health and Wellness","3"
"1154037190","Outlaw Health Services, LLC","4"
"1295447233","Lexington Regional Rehabilitation Hospital","3"
"1386390755","Stockton Regional Rehabilitation Hospital","3"
"1407375249","Vibra Rehabilitation Hospital of Denver","3"
"1457366981","Broadway Health Pharmacy","3"
"1538398904","Walgreens #12378","3"
"1538449830","Summa Rehab Hospital","3"
"1609556802","ORTIZ EMERGENCY RESPONSE LLC","4"
"1730180415","Riverside Medical Clinic","3"
"1790551794","Central Utah Rehabilitation","3"
"1801766480","Strive Health Hawaii","3"
"1811752181","Etherios Therapy","3"
"1811765142","ARTHRITIS CENTER OF NORTH GEORGIA","3"
"1891421749","Sacramento Rehabilitation Hospital","3"
"1902533474","Green Bay Rehabilitation Hospital","3"
"1902776586","Project 828","3"
"1932978756","Clear Behavioral Health","3"
"1942186846","Brightstar of Rancho Cucamonga","3"
"1952784985","TrustPoint Rehabilitation Hospital of Lubbock","3"
"1063390656","High Point Medical","3"
